ntacode,rate_per_1k_pop,rate_per_km2,share_noise___residential,share_noise___street/sidewalk,share_noise___commercial,share_noise___vehicle,share_noise___park,share_noise,share_noise___helicopter,share_noise___house_of_worship,share_evening,share_early_am,share_core_night,share_predawn,late_night_share,weekend_uplift,warm_season_ratio
BX0904,-0.12945224624701887,0.35030487966059287,1.5300317103224605,-1.316236283895079,-1.1083256653593887,-0.9373910143302286,-0.5155224671496749,0.03817263588225224,-0.30372171731650094,0.006795006240265104,-1.5417333534609268,0.6613974334040087,0.6544401561004133,1.0640114072194113,1.339303800739766,-1.2671502244516448,-1.0169221859646078
BX1001,-0.150682277102476,-0.486921275246022,-0.13067275238025675,0.7609990550424033,0.8757994270693946,1.1291406994549573,-0.6014255706621037,-1.0341240647825494,-0.30372171731650094,0.2565009340042846,1.3771254202475833,2.046170995716972,-1.8162983760588645,-1.3963540426484977,-1.8513841110778735,1.2188077673862479,-0.36002415777116503
BX1002,-0.36955419880270796,-0.6807700066857764,0.34881584459096193,-0.6036243226447188,1.027978064306152,0.48555801256817593,-0.6014255706621037,-0.38200385314064284,-0.30372171731650094,-0.12232502010644433,0.8797949816407981,0.08979539098855335,-0.6755720955857694,-0.6493011672608183,-0.9145468907106933,1.2789656637560292,0.5863581435153267
BX1003,-0.28030200417137563,-0.630924534506825,0.12239537796347552,-0.5743023586999098,1.5463279490068218,0.04619388988901995,-0.6014255706621037,-0.035118029649061654,-0.29394798967693114,-0.2481678884240495,-0.16200948610874513,-0.26751982584122197,1.2581347315646423,-0.285137055500347,1.0447839339660523,-0.19640913615340833,-0.4304005103561926
BX1004,-0.6761086439227816,-0.782438693451104,0.33634896869568354,-0.8277744470228146,-0.9983225450436645,0.6009049585870818,-0.6014255706621037,0.6730411282119468,-0.30372171731650094,-0.2481678884240495,0.27696074484370203,1.2683433713607957,-1.0033783748288574,-0.32109437155284426,-0.19688811186493418,-0.8952978924479242,-0.05663341827351515
BX1101,-0.06412714862564535,-0.07783246722865975,0.8601863361081287,-0.14378294058582722,-0.4573262061176089,-0.2709029439543785,-0.6014255706621037,-0.49346694335585184,-0.29121881035991526,-0.2481678884240495,0.7034141760943269,-0.12670181989250853,-0.49511180670706456,-0.46458036782915973,-0.43544324238854887,0.3806390598917598,-0.7238370564733947
BX1102,-0.11492669029547206,-0.5532341282790922,1.2636138795992715,-1.0312725809812808,-0.35209967539177356,-0.800540783622354,-0.6014255706621037,-0.17924674647403654,-0.2854471195904216,-0.2481678884240495,-0.9884770616914307,-0.7436076521832039,0.6419690423920336,1.0217580766216747,0.660731882581119,-0.6931029296671425,-0.7613346597521834
BX1103,-0.5024713530845183,-0.7013622390114256,0.6746082093349413,-0.8731524594751512,0.9057135611309585,0.2945514494045028,-0.6014255706621037,-0.5558885940762158,-0.30372171731650094,0.38621063134547634,0.33584273558189537,-0.2514866967127632,-0.6712339013196607,0.041015734237175486,-0.7205089908033796,0.6229270993625743,-0.3828815086678595
BX1104,-0.20586771230153667,-0.1241625276970233,1.554343396606039,-0.7713057908302746,-0.7553659652096985,-0.7342008557444529,-0.4356627980552059,-0.7056250228515499,-0.30372171731650094,-0.2481678884240495,0.0011095761732406277,0.03219217160272265,-0.48280727653570005,0.19917245602081596,-0.3416978542283894,-0.5047862394575731,-0.27991095991415843
BX1201,-0.17942777499286164,-0.29948545620568834,0.7914268174941995,0.310212152521037,-0.4782458504094844,-0.16831333627098408,0.20660823298218317,-0.8948892113600192,-0.29239883976287834,0.10451853647183243,0.5971500123471629,1.0118129069866353,-0.37457392512227966,-0.8338229013158377,0.04166559530720554,0.31732155574361376,-0.03954546182225115
BX1202,-0.3562516288687291,-0.6262014915747733,1.2255609652997868,-0.13257229149896682,-0.5083997441312005,-0.5974613655244042,-0.6014255706621037,-0.8896379733327402,-0.30372171731650094,0.08763689967041363,0.8144034377460081,1.2839517371860192,-0.5046226926812458,-1.103969919427551,-0.4621156963497928,0.615325972921363,0.5484339887472217
BX1203,12.297381323767086,8.253083091782884,2.7669510720318304,-1.6471406931785972,-1.1140147016370792,-1.4019533308982022,-0.5935620032059677,-1.3908905386697983,-0.3035135783902358,-0.2442780058334195,-0.9361271234639502,1.1841510506739983,0.971144067569819,0.10052390578126524,1.5591105824993972,-1.2505945972622983,3.697088646744856
MN0101,-0.06964284397181934,0.1605880072486005,-1.866972511587546,0.3010989455693102,0.24838070390355305,-0.6073348922695031,-0.5526766173387944,2.4980279323636534,0.4433762458792231,0.11355286853813085,-0.992945876096771,-0.5233078796609503,0.4179830823178339,1.0424023297009164,0.2899941287663292,-0.8884109001511243,-1.064428778444021
MN0102,-0.10434426923509635,-0.18547102477313693,-1.3997186174197151,-0.41895428475253843,1.4980282135146532,0.0895082007498498,0.13394876768633127,1.6422312146126403,0.18845083503024157,-0.2481678884240495,-0.9572475444617535,-1.0586850237629617,0.5130901635539524,1.1640725636600868,0.13659705543362163,0.04810751538337683,-0.9582288160117253
MN0201,0.5192442645607805,0.39901933564011616,-0.9426518914892387,-0.02335887530291191,1.948400838458215,0.07478121397771653,-0.5427302116785224,0.9298514576440355,-0.21982765658111916,-0.16106312725759325,0.09246005215644026,-0.13657063568832156,-0.35274368186910154,0.11039342107712793,-0.646681232856201,0.6561786516773779,-1.1124256758523514
MN0202,0.13013063957779147,0.6968731950218737,-1.7261936044585875,1.1311543372167854,1.083599439096871,0.0016280972138956887,1.3038792036252318,1.5503300281073622,-0.2670445783563418,0.008877550304034325,0.059780607242958125,-0.4757813221946069,0.017451682671845478,0.10851933303705219,-0.2907017232623162,0.0842767566938988,-0.6387184004148285
MN0203,0.4999918112960655,0.7472070796949668,-1.5699801913704683,0.2653509917196986,0.2942795596782501,-0.012453261983210624,-0.10806266955873203,1.0932653558245513,0.9466494914529204,-0.2481678884240495,-0.3215468925474354,-0.6544633407989519,-0.27007130843029636,0.6975817203307677,-0.7402163554343096,0.27424222060962455,-0.5605522436324517
MN0301,-0.1163272356099383,0.44333073798497347,-0.4336645183600274,0.19423801166376972,1.9618889489198357,-0.4476728023279155,1.8725838104958454,-0.15706901117649086,-0.09719533404036132,0.03425254874257594,0.4266904693689799,0.1388439784184783,-1.0526328308068438,-0.031684076453382296,-1.1068506544266496,-0.34313240627165387,-0.5915886850226778
MN0302,0.5216053639703315,1.1972977892760026,-0.7323753089130047,0.8590042638875984,1.2783530138250787,0.4343319870955145,0.5492764670857795,-0.0456394143156516,-0.2814356225285994,-0.2481678884240495,0.8005746370709458,0.15307118536079622,-0.6770308240726495,-0.5901657753580545,-0.8716907374530313,0.4420396990779382,-0.009694365409395488
MN0303,0.4887949755499838,1.7689107743964199,-0.3740148131437248,0.9146938039217166,0.9157597388711951,-0.5322036295209038,0.06478199495073117,0.07633303748633326,-0.27802690881916686,-0.2481678884240495,0.5792418824090976,0.050642255979622935,-0.49315080561131674,-0.4030374914970634,-0.4207306056050945,0.45099882400386876,-0.4734779682002177
MN0401,0.8567121454774225,1.0899758234880341,-1.7458766713847353,-0.6227953570973459,-0.36538196153846475,-0.7344491269549606,-0.3054324243620499,0.16908725801638724,3.20486135990006,-0.19936143201772008,-1.6050576079788166,-1.2639295778644815,0.14100175129797346,2.0767770272820485,-0.21179519151121037,-1.027897618304705,-1.34381061929888
MN0402,0.1694415008804438,0.7347025167285941,-1.077023533207933,0.18955457829420608,1.9281007344590464,0.005650694464746219,-0.47142836179994546,0.9086815662480111,-0.13339886560348613,-0.10347958563917738,-0.09315364225958,0.3342157387768426,-0.20792278258418823,0.06292267870240194,-0.04468643990880434,-0.629201315678879,-0.8278789347736167
MN0501,0.4297404807809391,0.48051726071064366,-1.389053859764944,0.3722738482646183,1.02996929099708,-0.6552207451936823,0.5464956501748373,1.6206466082253381,0.14444313943616358,-0.2481678884240495,-0.8556452073082355,-0.6081216771298602,0.502760618759872,0.8944216399501813,0.29356934558087233,-0.5943681492511125,-0.5595210807218656
MN0502,0.6638569028813259,-0.13266141168729984,-1.7669346608275085,0.3580357033513333,1.0993328997419665,0.43265835325421537,-0.3861773373911565,2.106874299703825,-0.21398837448534488,-0.2481678884240495,-0.8055586140827327,-0.767990745320998,0.12313331306667637,1.0693333930611941,-0.18237155450475717,-0.9636767801860465,-0.8360671035678992
MN0601,-0.5164214598096833,-0.29314068583469777,0.6385253980754934,-1.3096843433404362,-0.861665388881694,-0.8418003723477951,-0.6014255706621037,1.2640198280517492,-0.25521506903122876,-0.2481678884240495,-0.42556276317181263,0.0038634088495668097,0.20861503917319218,0.34833319149859426,0.41053478709868146,-0.2476648612911526,-0.9367999592337302
MN0602,0.12212289899046039,0.9116437840514834,-1.2746320362691963,-0.0952779070305048,0.43813816674933725,0.4294310223276841,-0.1016256956806998,1.904136416050474,-0.17899033601151534,-0.0362506772744893,-0.6146819092782089,0.1286353639132665,1.07353826718735,0.11734620657645661,1.329221794392704,-0.19844344654112403,-0.9911852497618114
MN0603,0.20801242038364778,1.1022796963158883,-1.8486761705298214,-0.5472411882472935,-0.8587817854258354,-0.4272951169742009,-0.3554849052472097,0.7623726926043584,2.8356032440278054,-0.2481678884240495,-1.6103937763661766,-1.0305609001268157,1.709655235329369,1.304859938668208,1.4527921994142439,-1.2080074966520047,-1.2923476481849914
MN0604,-0.19925548627656064,0.15757402605391763,-1.5656257427273526,-0.2554614744007437,0.23481177246366444,-0.09200479445521471,-0.38676098227529676,2.688254663436318,0.020146966896227407,-0.2481678884240495,-0.7970353790643858,-1.0893121367085339,0.33900161817768026,1.0858948659720769,0.034298115034182834,-0.520393617629035,-1.0218517029472833
MN0701,0.04860405657736683,1.0954174850548604,-2.2697962137520515,-0.9890246644308498,-0.7497023511151464,-0.8880694561981158,0.19937422902798874,0.7121593443957089,3.895568119951347,-0.2481678884240495,-2.361822218988778,-2.7057564281220157,-1.2192185106623026,4.00040874338774,-1.9661645027226113,-1.1548660050143882,-0.993090933796488
MN0702,0.2521689540851164,1.4804994877555273,-1.9022855978996485,-0.6685083932488618,-0.7023343228481022,-0.7279808172431301,-0.5055337341831134,0.6996258727915627,3.137994187761764,-0.17701545270377567,-1.775350453753997,-1.1142040996863583,0.6115430628481854,1.990394281558365,0.38664962285214777,-1.185982384487632,-0.9699324809181724
MN0703,0.45048361661338754,1.946326971207763,-0.9777695055311252,-0.2389954130762075,-0.7524539315045273,-0.6661909525483567,-0.08867751239102614,-0.3675255474389423,2.442533697959875,-0.17207533540506234,-0.710764172694268,0.06886471940088668,0.25829153772607255,0.5980466655859935,0.45410510128285353,-1.0794709287071849,-0.8896664332937639
MN0801,-0.2828729151044522,0.18587907120590255,-1.3073515608435644,-0.7267390178426775,0.17337582683653102,-0.25394462545247215,-0.38879047129313515,3.054494665054154,-0.21929888725403754,-0.2481678884240495,-1.4985985314358974,-0.6706811650294034,1.0839848388365807,1.3292851414506088,0.9205900497085701,-1.0704031176428292,-0.8719082710874325
MN0802,0.040904256849892504,0.37373365192088237,-2.3296161632744363,-0.9039236350709791,-0.5781279591749692,-0.7068558900729833,-0.40859553315953556,1.3199332038262117,3.2884545675849526,-0.13370286322791136,-1.9172961605186307,-0.3829888860361647,1.7573967362618856,1.3597163076275633,1.8984939522268938,-1.725826083550668,-0.9816643954781521
MN0803,-0.20124057161938572,0.9915905251942044,-1.40486024599104,0.05092450417296956,0.22276097714896692,-0.5670000189974572,0.45334812819473025,2.5739932858720227,-0.15116673896365787,-0.2481678884240495,-1.208975429725319,-1.7093038505461862,0.7928381154882218,1.5459120436160778,0.21373335361495502,-0.587801472374196,-0.8765798329893366
MN0901,-0.4358155109314755,-0.39895707668377844,-1.1000251776832684,0.16046964514490314,-0.4022831823250833,-0.10831767862090348,0.7198077437079625,1.7223939851552197,0.08446099272611779,-0.2481678884240495,-0.7175778108704995,-0.41327987337274374,0.4383557836891211,0.7065135535148875,0.45047228052091404,-0.7805672523547516,-0.8836799136928085
MN0902,0.41377781382497203,0.6267871650178818,0.2392499341569863,1.5575112722194453,-0.6986772798661564,-0.14768654957613564,-0.36253510537225947,-0.8688425039544422,-0.2847523099001724,-0.2481678884240495,0.9522244835289296,0.2634358982367639,-0.9188579585818833,-0.6824758863351388,-0.47264871105974626,0.1181380364923262,0.17030508705274605
MN0903,1.1948572292811508,2.890051897562491,0.11935649778800796,1.5939948626189633,0.16889544932905182,-0.616052338000029,-0.12656772399071237,-0.8542737145440087,-0.289895926010622,-0.2011881611922372,0.3602404795369734,0.6445524846852958,0.11297013866640543,-0.6649088874866755,0.5326339358555833,0.02084506376682837,0.4700992125556484
MN1001,0.7605007112888182,2.160670614558768,0.19461766887290283,1.4342025818843174,-0.5379324107435923,-0.5262123506271904,-0.44891068146698565,-0.6016574266611455,-0.25527914650584604,0.010499883177263077,-0.5274263376135527,-0.6022852519156379,1.4191340491769373,0.14858322570884308,1.3193897397866663,-0.43143835771708916,-0.36795777586447775
MN1002,0.8937050068107174,2.582893739243697,0.5147555053460432,1.1749906923758255,-0.09175729293708058,-0.7013530774360258,-0.32338190338141637,-0.9706138152222799,-0.29084264001481547,-0.09343508042360381,-0.1436174075219688,0.61514002239859,0.4496070975493219,-0.27919047369161815,0.7566061265603011,-0.7728468624302018,-0.34883529871906965
MN1101,-0.04041875088292978,0.6103363614867504,-0.20905593608193607,2.0656939761964273,-0.9254065961897551,-0.6478213134956373,-0.2510544545264382,-0.2219846260369937,-0.275900044145798,0.04069644542064999,-0.12550891781388754,-0.11264455720125977,-0.3645817954888681,0.33279503182512316,-0.2631969160433592,-0.38889595757598544,-0.31576534240982973
MN1102,0.30027750319267216,0.6583607020348253,0.5116267330701803,0.7948791516899478,-0.3448207051971292,-0.539030129145931,-0.21692678388670608,-0.6993757353855496,-0.24456669359415104,-0.06985483921734088,0.4708006451454206,0.09105338336469693,-0.3129497259176744,-0.3849292311661991,-0.3177988671777624,-0.2586550017248285,-0.33292863540403467
MN1201,0.6282382083340385,2.2314186170008594,-0.8356342393806909,2.6219131755977294,0.3478937042261735,0.6648074602480658,-0.10487114941434532,-0.971870704752727,-0.2735697098522792,-0.20482118614345762,0.8717377215365569,0.9368876528383016,-0.4517121359198503,-1.0567264356965256,-0.3534714594391045,0.5203478628807338,0.9319287277043459
MN1202,0.3922360906482424,1.3027556942290406,-0.9730040316891564,2.147108213047216,-0.3020119776436947,1.6450374941358061,0.07298157771667725,-0.6578340012952485,-0.25721588128115924,-0.16915499710770524,0.7327863984676978,0.45349486136749645,-0.771777635017475,-0.5906882607986758,-0.6346242711354265,0.5152851234612308,0.21697390796941998
MN1203,0.7586469433116256,1.6182307557082376,-1.2250873224010674,3.302881807128227,0.09100094503424411,1.0112727104884807,-0.5748661570157488,-0.9134840559025114,-0.2889588243601137,-0.2481678884240495,1.1373409093497018,1.3122428427784056,-1.1171933448147864,-1.180171203274086,-0.8621290730807444,0.34741995443352164,0.17600036277095518
QN0101,-0.15621228060234263,-0.5564175793146395,-0.9413693885277499,0.46291339217024857,1.2565633708627566,0.8823072066808234,-0.04609237623832168,0.26685143421129653,-0.1493823818633622,-0.16575563964366496,0.022664504371692675,0.4008650840522484,-0.1663313754075646,-0.10050773906917138,-0.3714329196543073,0.19712238757853606,-0.6589269614305857
QN0102,0.31736947857195436,-0.12294705155943779,-0.6373685606223941,-0.1423495283222385,-0.06447812383036251,-0.5119331878535448,-0.013774886301545745,1.7015567084169438,-0.24772591905844324,0.6239142215916585,-0.20141198964967,-0.5745708609113008,0.6266610922354093,0.14854290920883603,0.6057009747663179,0.16240135879141843,-0.191996686393907
QN0103,0.2189894701882571,0.3935113563991312,-0.6621427668557367,-0.014217440098324697,2.235575325161752,0.6322771012125573,-0.529191720117346,0.04608599904844503,-0.23775975691105414,-0.03377573174281562,-0.16037367694999047,2.5940530246390936,-0.16814396786287872,-0.7313402266218768,0.3235718679295504,-0.21615834960227315,-0.44561792712747234
QN0104,0.3304728094232914,0.047706175159214874,-1.2499215271785071,0.2553118555789072,5.465714931096181,-0.10074977386382918,-0.3582796855360153,-0.4997404841765585,-0.05272662815487144,-0.127890552366191,1.3595988212338572,1.6100131837604663,-1.428889085116803,-1.3852071137649267,-1.582710045080477,1.43471790101525,-0.4502309281676789
QN0105,0.2868456657139156,-0.2906975392837496,-0.09430866683995028,0.10430379672906749,0.8332596338013272,-0.5756117465653153,0.010196031601913362,0.34221483156935434,-0.26972509237490716,-0.2481678884240495,-0.11211806762758392,1.440234117524783,0.1319755027311953,-0.4812207299769874,0.7512489787556983,-0.10523795317488308,-0.12906570187490837
QN0201,0.4022288820555677,-0.2237250145585699,-2.0132979038931262,1.8482638384912138,0.7603638385384566,-0.17169089631306841,0.11170351925038713,1.447528475560044,0.03168400924141766,-0.2481678884240495,-1.082776312009,-1.2116131169150968,-0.4378339570971886,1.7699046136729646,-0.7604241359913871,-0.22469780840469664,1.1592825827304503
QN0202,-0.09766068407441207,-0.4552355401396546,0.16972021194000345,-0.13138976241211922,-0.3552506056200449,0.19570140137657316,0.5076565767749799,0.15730324251881453,-0.26369075948555804,-0.17335452758520833,-0.19725939472612922,0.027121275710651253,-0.37420943567987486,0.3591210873557063,-0.21254342675760723,-0.033588144423691034,-0.8653236972712776
QN0203,-0.20076261985176594,-0.36239526087980406,-0.46268343888846725,0.20298515903174527,1.5039373512777705,-0.4680158668012104,0.6975769683707096,0.43435294643386557,-0.2802787667729028,-0.16054340911220868,-0.41967911168854455,0.379830627752727,1.6528606871044687,-0.4339150990874915,2.2449681310103236,-0.4564177463181207,-0.5969399452587458
QN0301,-0.10292639293879392,0.052867315432489084,-0.22452332994330146,1.2693630144017511,0.27433210657627766,-0.16616942707389626,3.2150074552881303,-0.6534173423926198,-0.29736404982280024,0.029073317424525628,-0.1138580930354398,0.6598797692330274,-0.18393589431594026,-0.04813683858474692,-0.19211631395417608,-0.2143919996478619,-0.24798589565320325
QN0302,-0.21758461961311665,-0.5631229125691318,1.0547747394849512,-0.5691548851690993,-0.636798509777167,0.007854656364982825,0.08979940195478542,-0.6161069185216986,-0.30372171731650094,0.26472603704735403,1.4036357632002985,0.4585435579350135,-1.0618693375368202,-1.1610193219199971,-1.027680903880487,2.2266844576749367,0.39709136943992374
QN0303,-0.16301407044545158,0.1988750201293846,0.5689850429062071,0.3429463095012773,0.44803683773154135,0.17663357329093154,-0.6014255706621037,-1.122484994622739,-0.2934497212090315,0.5197203590355333,1.4818864623744745,1.3872974817323247,-1.5771712111781648,-1.3634335098276018,-1.278076074648158,3.1094751826667606,0.5398686068181852
QN0401,-0.17400705327332625,-0.0074623085400296685,-0.34003311430788125,0.35199388561750555,3.4618007306174245,-0.677833395849344,2.2031194768043973,-0.7717626283643461,-0.2994798403814326,-0.010340151862680733,0.7033782792281079,2.031818686731056,-0.5833090167903983,-1.234303443422163,0.1091731555723526,0.7731885342831132,-0.5955349654812948
QN0402,-0.3070219737576545,-0.07479833491319747,0.5925212679744322,0.5586259282165369,0.13738964049635932,-0.23914192080774754,0.4161618354697004,-1.0036617721319883,-0.30372171731650094,-0.17266216743348642,1.1822217731453117,0.22647010652362587,-0.9308687465655145,-0.901982193381918,-0.8111806188576683,1.515339488882978,0.27269171558736316
QN0501,-0.3343488398345822,-0.6636763503128106,-0.5172651622717184,0.5995790148806353,1.3625175569365793,0.5379590217135427,-0.33823308330487506,-0.19113662242420493,-0.2828225762999741,-0.2481678884240495,1.2855354048175918,-0.3036017183286805,-0.7911984730241867,-0.8720573597189532,-0.8521232938515436,2.132145508638312,0.10398520851935816
QN0502,-0.13056124348848358,-0.2571006902373189,-0.025251289093274558,-0.09932965827459886,1.9131905876477504,0.06460076855240524,-0.07524051428213728,-0.4310982328262823,-0.30372171731650094,0.30959370415720844,0.4654581262841337,0.5611735462913264,-0.45665554532482683,-0.4922728641263506,-0.5403167739904248,0.3837722245017906,-0.4153551724239058
QN0503,-0.4858947926391498,-0.6523451434881693,0.29744831583528164,-0.4056867270738504,-0.30730122256839604,0.6379924230166296,-0.11947569121574998,-0.012348354171125947,-0.2782084802313902,-0.2481678884240495,0.32346818558029095,-1.022153907583339,-0.5228378023859892,0.2772602730610137,-0.7003095297972217,0.31173812588588773,-0.736609936377021
QN0504,-0.45892688724166975,-0.6691258615797399,0.2990375498240912,-0.3483069195176992,-0.6487434253427043,0.18311782802971138,4.376764037765477,-0.07070706679176192,-0.2917429413680038,-0.024298029694407388,1.2249871149317932,-0.8337132961512133,-0.3710452215131319,-0.7954824579283785,-0.3511507212174122,1.1160789392625357,-0.5721650270251307
QN0601,-0.39780163894350895,-0.5281206538306112,0.007170150222023366,-0.7088801045926714,-1.0014798661884243,0.5227313324058789,-0.3090758653554036,1.1079852147811753,-0.2921145134432157,-0.2481678884240495,-0.6282127299120088,-1.0571924716699796,0.6641308530563107,0.755677643372272,0.2772215245417273,-0.44201429506413403,-1.0466453050553197
QN0602,-0.15499992032625068,-0.2950836891983513,0.8654697141191143,-1.0475442473472825,-0.45630289094144466,-0.439658858711088,-0.15911161693899004,0.2816326936765579,-0.2920142128137982,-0.20440786836247465,-0.15182072847419212,0.680800949427584,-0.2593591714244163,0.01659296926914267,-0.16183196575573133,-0.9247644136911548,-0.6719833771614
QN0701,0.7068108809879281,-0.4499601568044369,-1.4512940379239199,0.21221227849088528,-1.016872333691883,-0.5035840505787479,-0.28128057525704914,-1.2173321085651447,3.5490522073060804,-0.2481678884240495,-0.49723731051803954,-0.9694328620175688,-0.013862328623266917,0.8851516562902312,-0.3451791029603135,-0.8642598234050549,0.44813438108800113
QN0702,0.3562261423865961,-0.4852166166314544,-2.234130742767872,-0.8972755393732228,-0.8231346129794991,-0.017227182377586244,0.6349609266682056,-0.7585520815665585,4.620830299603274,-0.2481678884240495,-1.1089839313079046,0.04659912141261388,0.8580878059146079,0.7557203246639834,0.946585732440439,-1.402390770335667,-0.2541792600665494
QN0703,-0.5343549413553046,-0.7688278652420395,0.28155597594719123,-0.3828244600006964,-0.8670558183383771,-0.4967414695819376,0.6054082738051885,0.7552232492068316,-0.23184906162551835,-0.2481678884240495,0.30471335572227465,0.2643352396532774,-0.4378339570971886,-0.22257717228705817,-1.11205340783945,-0.13982814087148218,1.4362893295515535
QN0704,-0.4199261360418658,-0.6548691103042552,-0.2238204324940978,1.418122180164633,-0.6240987695899461,-0.7749537695628766,1.1286509196581405,0.1447572718965046,-0.2831148719785269,0.008577963545609977,-0.8398121586899941,-1.3273415090503353,1.2963378976133315,0.7983180632703101,0.7281250009492772,-0.2277756678996288,-0.4759015237549436
QN0705,-0.42220485843764344,-0.6598752432193256,0.8762651339802248,-1.022531134263987,-0.7799304610422756,-0.5021400560044539,2.0902966360377446,0.23173461610800775,-0.30372171731650094,-0.2481678884240495,-0.8422932048639353,-0.49400845198861254,1.1516310878264382,0.5523903386120439,1.103390854529275,-0.7662286944478731,-0.1922413189909613
QN0706,-0.4123447252364758,-0.6919584809219902,0.6261004366064614,-0.6831190904844157,-0.8311866095914802,-0.08025423243416341,0.31275803438471345,0.3104940275026529,-0.30372171731650094,-0.2481678884240495,0.7333788019200645,0.9245772246429457,-0.575730330335404,-0.8540044936796237,-0.6743439909200367,1.2382053275136629,0.3023789567987037
QN0707,-0.08660552594935002,-0.249547837581965,-0.3988717595728252,1.327630441506864,0.17885490089969094,-0.31133761972179885,1.2835339578391909,-0.10149287518049424,-0.30372171731650094,-0.12654583680778017,-0.06583496868987262,-0.3365223752807325,-0.0449557882743664,0.21414107252797893,-0.12516419865854825,-0.20954952252448725,-0.27520863166809667
QN0801,-0.574146160727667,-0.732094820068882,0.48949469679873764,-0.48307396752787,-0.9610659397240735,0.2851629857608944,0.3455636661447667,0.19714593245228781,-0.2849224899906299,-0.2481678884240495,-0.2574089596196898,-0.7935590947393609,-1.1517384321918482,1.0709756282212057,-1.3204824930505106,-0.5734216208922407,-0.5846980298335099
QN0802,2.2620117451510873,0.8880646596817888,-2.0876006252407033,-1.6666529462056052,-1.2884536097091768,8.681497729187154,-0.6014255706621037,-0.12041350120734762,-0.1785633009162467,13.305322576375003,-2.7218907896758777,-2.72801397161183,0.27578548919986795,3.7247013672388083,-0.540621304367789,-1.7948850103826084,-1.0272803480550894
QN0803,-0.5209887282146749,-0.7521041790720158,-0.16002336180303944,-0.7827127424320759,-0.8151077094720296,0.07495668604373418,-0.010617360236324813,1.5045570426035826,-0.25680782464656604,0.1902160737450407,-0.989121816008619,-1.3682217838360011,3.2253786626683856,0.1199820386911276,2.472706786671687,-0.7834940953580182,-0.03253480588899579
QN0804,-0.5288510179558804,-0.7627059357800711,0.5551376688229698,-0.9614320453851749,0.4879258621593822,-0.24038941804475586,-0.6014255706621037,0.20571028975473668,-0.30372171731650094,0.16668699102975057,-0.8472886156063206,-0.7295803639825067,-0.168414989825907,1.2264922594523964,-0.2705466230582981,-1.580552198919325,-1.0702854243361029
QN0805,-0.4731418944918427,-0.6100012882608566,1.3830471438777723,-0.9742249869427151,-0.977522793179252,-0.6396469451292922,-0.4580047369717878,-0.25739856194821137,-0.2695561650460048,-0.2481678884240495,0.036079597515563076,-0.29923873969648057,-0.7162171506330565,0.38971402113711034,-1.0251193569282846,-0.215546029491514,-0.09564079906607052
QN0901,-0.2366491831578705,-0.4895161917452604,0.4431572966675099,-0.7038104073268356,-0.4982085581814587,-0.19630010018925212,0.3076592413119458,0.5237467159628645,-0.29340928027947455,-0.2481678884240495,0.056111237849805984,-0.4469054223648171,0.054754880150057215,0.0851006108354764,-0.2950649370110198,-0.5160158632560021,-0.6927234220914014
QN0902,-0.2998646037036317,-0.5346947349704881,0.6771249494273048,-0.20273596408035088,0.09592836760919259,0.4906985565340946,-0.501867849086331,-0.8373184438859786,-0.29581620723379054,-0.1004227905099195,0.6521982439698436,0.11425703362423606,0.4568932089363179,-0.9204794373937418,0.39865227832613487,1.3081898876098055,0.5832381542084824
QN0903,-0.2636353468943611,-0.427021901390305,1.1155195846726627,-0.35225742486625394,-0.24999871735122106,0.15332692890795888,-0.6014255706621037,-1.073875648026105,-0.30372171731650094,0.17202847016434883,2.026892218945529,0.23729357838934095,-1.2222910660315376,-1.6542414428211287,-1.193423187274353,3.952612972825197,1.4240179732953926
QN0904,-0.411198894058995,-0.5399536438545953,0.6259190339606442,-0.46888188969803185,-0.32277012621217926,0.13034336200506266,1.2625541000733373,-0.32786345261811756,-0.30372171731650094,0.254772616119256,1.1068740023167043,0.6586442539783738,-0.6967546717586707,-1.0886763466461176,-0.615208274565699,0.6498581533818815,0.3614722277008575
QN0905,-0.29465321743997475,-0.3865231522389178,0.8741615169076296,-0.42606919031810436,-0.055093596438167775,0.5049692653471702,-0.6014255706621037,-0.9081830520962035,-0.28316876956877446,-0.2481678884240495,1.3887984362176835,0.3244413962712968,-0.9699311373649437,-1.1358342779699158,-0.8458701445377125,1.6673324233992464,0.2647348247640058
QN1001,-0.11273200472052869,-0.466762614906467,0.7252745782298138,-0.39907484079094807,-0.11456830860885328,0.8505604483501964,-0.5408808320592784,-0.8499004266444928,-0.29651026700550603,-0.20324325479705493,1.7002586941697397,0.22481931214224296,-1.4461007362569391,-1.2122139721099217,-1.4748341498577016,2.2547926768231212,1.66549368724329
QN1002,-0.4399733883787509,-0.6669760525310499,0.8241810971660176,-0.44730062052554015,-0.059842639564919156,-0.4839667238701572,-0.39396147161321904,-0.36973005615713406,-0.27077380527367456,0.9833509990111305,1.555074664558275,0.9222106801674688,-1.3056674647491524,-1.3845866459105756,-1.23421790277405,1.984345179862742,0.04853353974562779
QN1003,1.3684554693164823,-0.1446803595563456,-2.5193405270989544,-1.4952087808938994,-1.1663719467984082,-1.2489168205141779,-0.6014255706621037,-1.307698209976971,6.712563367825095,-0.2481678884240495,-2.4124788835938906,-3.161205289903627,2.7836794995979406,2.4627357641997283,1.599914544027816,-1.6786929766934726,-0.43623524702211514
